"","CTYNAME","STNAME","2013_Asian_Allegedly.Armed_Pop","2013_Asian_Allegedly.Armed_Shootings","2013_Asian_Unarmed_Pop","2013_Asian_Unarmed_Shootings","2013_Asian_Unclear_Pop","2013_Asian_Unclear_Shootings","2013_Asian_Vehicle_Pop","2013_Asian_Vehicle_Shootings","2013_Black_Allegedly.Armed_Pop","2013_Black_Allegedly.Armed_Shootings","2013_Black_Unarmed_Pop","2013_Black_Unarmed_Shootings","2013_Black_Unclear_Pop","2013_Black_Unclear_Shootings","2013_Black_Vehicle_Pop","2013_Black_Vehicle_Shootings","2013_Hispanic_Allegedly.Armed_Pop","2013_Hispanic_Allegedly.Armed_Shootings","2013_Hispanic_Unarmed_Pop","2013_Hispanic_Unarmed_Shootings","2013_Hispanic_Unclear_Pop","2013_Hispanic_Unclear_Shootings","2013_Hispanic_Vehicle_Pop","2013_Hispanic_Vehicle_Shootings","2013_Native.American_Allegedly.Armed_Pop","2013_Native.American_Allegedly.Armed_Shootings","2013_Native.American_Unarmed_Pop","2013_Native.American_Unarmed_Shootings","2013_Native.American_Unclear_Pop","2013_Native.American_Unclear_Shootings","2013_Native.American_Vehicle_Pop","2013_Native.American_Vehicle_Shootings","2013_Pacific.Islander_Allegedly.Armed_Pop","2013_Pacific.Islander_Allegedly.Armed_Shootings","2013_Pacific.Islander_Unarmed_Pop","2013_Pacific.Islander_Unarmed_Shootings","2013_Pacific.Islander_Unclear_Pop","2013_Pacific.Islander_Unclear_Shootings","2013_Pacific.Islander_Vehicle_Pop","2013_Pacific.Islander_Vehicle_Shootings","2013_TOT_Allegedly.Armed_Pop","2013_TOT_Allegedly.Armed_Shootings","2013_TOT_Unarmed_Pop","2013_TOT_Unarmed_Shootings","2013_TOT_Unclear_Pop","2013_TOT_Unclear_Shootings","2013_TOT_Vehicle_Pop","2013_TOT_Vehicle_Shootings","2013_White_Allegedly.Armed_Pop","2013_White_Allegedly.Armed_Shootings","2013_White_Unarmed_Pop","2013_White_Unarmed_Shootings","2013_White_Unclear_Pop","2013_White_Unclear_Shootings","2013_White_Vehicle_Pop","2013_White_Vehicle_Shootings","2014_Asian_Allegedly.Armed_Pop","2014_Asian_Allegedly.Armed_Shootings","2014_Asian_Unarmed_Pop","2014_Asian_Unarmed_Shootings","2014_Asian_Unclear_Pop","2014_Asian_Unclear_Shootings","2014_Asian_Vehicle_Pop","2014_Asian_Vehicle_Shootings","2014_Black_Allegedly.Armed_Pop","2014_Black_Allegedly.Armed_Shootings","2014_Black_Unarmed_Pop","2014_Black_Unarmed_Shootings","2014_Black_Unclear_Pop","2014_Black_Unclear_Shootings","2014_Black_Vehicle_Pop","2014_Black_Vehicle_Shootings","2014_Hispanic_Allegedly.Armed_Pop","2014_Hispanic_Allegedly.Armed_Shootings","2014_Hispanic_Unarmed_Pop","2014_Hispanic_Unarmed_Shootings","2014_Hispanic_Unclear_Pop","2014_Hispanic_Unclear_Shootings","2014_Hispanic_Vehicle_Pop","2014_Hispanic_Vehicle_Shootings","2014_Native.American_Allegedly.Armed_Pop","2014_Native.American_Allegedly.Armed_Shootings","2014_Native.American_Unarmed_Pop","2014_Native.American_Unarmed_Shootings","2014_Native.American_Unclear_Pop","2014_Native.American_Unclear_Shootings","2014_Native.American_Vehicle_Pop","2014_Native.American_Vehicle_Shootings","2014_Pacific.Islander_Allegedly.Armed_Pop","2014_Pacific.Islander_Allegedly.Armed_Shootings","2014_Pacific.Islander_Unarmed_Pop","2014_Pacific.Islander_Unarmed_Shootings","2014_Pacific.Islander_Unclear_Pop","2014_Pacific.Islander_Unclear_Shootings","2014_Pacific.Islander_Vehicle_Pop","2014_Pacific.Islander_Vehicle_Shootings","2014_TOT_Allegedly.Armed_Pop","2014_TOT_Allegedly.Armed_Shootings","2014_TOT_Unarmed_Pop","2014_TOT_Unarmed_Shootings","2014_TOT_Unclear_Pop","2014_TOT_Unclear_Shootings","2014_TOT_Vehicle_Pop","2014_TOT_Vehicle_Shootings","2014_White_Allegedly.Armed_Pop","2014_White_Allegedly.Armed_Shootings","2014_White_Unarmed_Pop","2014_White_Unarmed_Shootings","2014_White_Unclear_Pop","2014_White_Unclear_Shootings","2014_White_Vehicle_Pop","2014_White_Vehicle_Shootings","2015_Asian_Allegedly.Armed_Pop","2015_Asian_Allegedly.Armed_Shootings","2015_Asian_Unarmed_Pop","2015_Asian_Unarmed_Shootings","2015_Asian_Unclear_Pop","2015_Asian_Unclear_Shootings","2015_Asian_Vehicle_Pop","2015_Asian_Vehicle_Shootings","2015_Black_Allegedly.Armed_Pop","2015_Black_Allegedly.Armed_Shootings","2015_Black_Unarmed_Pop","2015_Black_Unarmed_Shootings","2015_Black_Unclear_Pop","2015_Black_Unclear_Shootings","2015_Black_Vehicle_Pop","2015_Black_Vehicle_Shootings","2015_Hispanic_Allegedly.Armed_Pop","2015_Hispanic_Allegedly.Armed_Shootings","2015_Hispanic_Unarmed_Pop","2015_Hispanic_Unarmed_Shootings","2015_Hispanic_Unclear_Pop","2015_Hispanic_Unclear_Shootings","2015_Hispanic_Vehicle_Pop","2015_Hispanic_Vehicle_Shootings","2015_Native.American_Allegedly.Armed_Pop","2015_Native.American_Allegedly.Armed_Shootings","2015_Native.American_Unarmed_Pop","2015_Native.American_Unarmed_Shootings","2015_Native.American_Unclear_Pop","2015_Native.American_Unclear_Shootings","2015_Native.American_Vehicle_Pop","2015_Native.American_Vehicle_Shootings","2015_Pacific.Islander_Allegedly.Armed_Pop","2015_Pacific.Islander_Allegedly.Armed_Shootings","2015_Pacific.Islander_Unarmed_Pop","2015_Pacific.Islander_Unarmed_Shootings","2015_Pacific.Islander_Unclear_Pop","2015_Pacific.Islander_Unclear_Shootings","2015_Pacific.Islander_Vehicle_Pop","2015_Pacific.Islander_Vehicle_Shootings","2015_TOT_Allegedly.Armed_Pop","2015_TOT_Allegedly.Armed_Shootings","2015_TOT_Unarmed_Pop","2015_TOT_Unarmed_Shootings","2015_TOT_Unclear_Pop","2015_TOT_Unclear_Shootings","2015_TOT_Vehicle_Pop","2015_TOT_Vehicle_Shootings","2015_White_Allegedly.Armed_Pop","2015_White_Allegedly.Armed_Shootings","2015_White_Unarmed_Pop","2015_White_Unarmed_Shootings","2015_White_Unclear_Pop","2015_White_Unclear_Shootings","2015_White_Vehicle_Pop","2015_White_Vehicle_Shootings","2016_Asian_Allegedly.Armed_Pop","2016_Asian_Allegedly.Armed_Shootings","2016_Asian_Unarmed_Pop","2016_Asian_Unarmed_Shootings","2016_Asian_Unclear_Pop","2016_Asian_Unclear_Shootings","2016_Asian_Vehicle_Pop","2016_Asian_Vehicle_Shootings","2016_Black_Allegedly.Armed_Pop","2016_Black_Allegedly.Armed_Shootings","2016_Black_Unarmed_Pop","2016_Black_Unarmed_Shootings","2016_Black_Unclear_Pop","2016_Black_Unclear_Shootings","2016_Black_Vehicle_Pop","2016_Black_Vehicle_Shootings","2016_Hispanic_Allegedly.Armed_Pop","2016_Hispanic_Allegedly.Armed_Shootings","2016_Hispanic_Unarmed_Pop","2016_Hispanic_Unarmed_Shootings","2016_Hispanic_Unclear_Pop","2016_Hispanic_Unclear_Shootings","2016_Hispanic_Vehicle_Pop","2016_Hispanic_Vehicle_Shootings","2016_Native.American_Allegedly.Armed_Pop","2016_Native.American_Allegedly.Armed_Shootings","2016_Native.American_Unarmed_Pop","2016_Native.American_Unarmed_Shootings","2016_Native.American_Unclear_Pop","2016_Native.American_Unclear_Shootings","2016_Native.American_Vehicle_Pop","2016_Native.American_Vehicle_Shootings","2016_Pacific.Islander_Allegedly.Armed_Pop","2016_Pacific.Islander_Allegedly.Armed_Shootings","2016_Pacific.Islander_Unarmed_Pop","2016_Pacific.Islander_Unarmed_Shootings","2016_Pacific.Islander_Unclear_Pop","2016_Pacific.Islander_Unclear_Shootings","2016_Pacific.Islander_Vehicle_Pop","2016_Pacific.Islander_Vehicle_Shootings","2016_White_Allegedly.Armed_Pop","2016_White_Allegedly.Armed_Shootings","2016_White_Unarmed_Pop","2016_White_Unarmed_Shootings","2016_White_Unclear_Pop","2016_White_Unclear_Shootings","2016_White_Vehicle_Pop","2016_White_Vehicle_Shootings"
"1","Abbeville","SC",242,0,242,0,242,0,242,0,14362,0,14362,0,14362,0,14362,0,596,0,596,0,596,0,596,0,324,0,324,0,324,0,324,0,32,0,32,0,32,0,32,0,49946,0,49946,0,49946,0,49946,0,34998,0,34998,0,34998,0,34998,0,270,0,270,0,270,0,270,0,14352,0,14352,0,14352,0,14352,0,614,0,614,0,614,0,614,0,300,0,300,0,300,0,300,0,28,0,28,0,28,0,28,0,49852,0,49852,0,49852,0,49852,0,34900,0,34900,0,34900,0,34900,0,272,0,272,0,272,0,272,0,14408,0,14408,0,14408,0,14408,0,650,0,650,0,650,0,650,0,312,0,312,0,312,0,312,0,40,0,40,0,40,0,40,0,49864,0,49864,0,49864,0,49864,0,34822,0,34822,0,34822,0,34822,0,272,0,272,0,272,0,272,0,14408,0,14408,0,14408,0,14408,0,650,0,650,0,650,0,650,0,312,0,312,0,312,0,312,0,40,0,40,0,40,0,40,0,34822,0,34822,0,34822,0,34822,0
"2","Acadia Parish","LA",504,0,504,0,504,0,504,0,23550,0,23550,0,23550,0,23550,0,2546,0,2546,0,2546,0,2546,0,674,0,674,0,674,0,674,0,62,0,62,0,62,0,62,0,124250,0,124250,0,124250,0,124250,0,98404,0,98404,0,98404,0,98404,0,592,0,592,0,592,0,592,0,23848,0,23848,0,23848,0,23848,0,2752,0,2752,0,2752,0,2752,0,676,0,676,0,676,0,676,0,62,0,62,0,62,0,62,0,124996,0,124996,0,124996,0,124996,0,98642,0,98642,0,98642,0,98642,0,646,0,646,0,646,0,646,0,23982,0,23982,0,23982,0,23982,0,2930,0,2930,0,2930,0,2930,0,694,0,694,0,694,0,694,0,48,0,48,0,48,0,48,0,125154,0,125154,0,125154,0,125154,0,98436,0,98436,0,98436,0,98436,0,646,0,646,0,646,0,646,0,23982,0,23982,0,23982,0,23982,0,2930,0,2930,0,2930,0,2930,0,694,0,694,0,694,0,694,0,48,0,48,0,48,0,48,0,98436,0,98436,0,98436,0,98436,0
"3","Accomack","VA",514,0,514,0,514,0,514,0,18968,0,18968,0,18968,0,18968,0,5774,0,5774,0,5774,0,5774,0,554,0,554,0,554,0,554,0,104,0,104,0,104,0,104,0,66010,0,66010,0,66010,0,66010,0,41042,0,41042,0,41042,0,41042,0,588,0,588,0,588,0,588,0,18788,0,18788,0,18788,0,18788,0,5760,0,5760,0,5760,0,5760,0,560,0,560,0,560,0,560,0,110,0,110,0,110,0,110,0,65996,0,65996,0,65996,0,65996,0,41152,0,41152,0,41152,0,41152,0,592,0,592,0,592,0,592,0,18792,0,18792,0,18792,0,18792,0,5852,0,5852,0,5852,0,5852,0,576,0,576,0,576,0,576,0,90,0,90,0,90,0,90,0,65946,0,65946,0,65946,0,65946,0,40998,0,40998,0,40998,0,40998,0,592,0,592,0,592,0,592,0,18792,0,18792,0,18792,0,18792,0,5852,0,5852,0,5852,0,5852,0,576,0,576,0,576,0,576,0,90,0,90,0,90,0,90,0,40998,0,40998,0,40998,0,40998,0
"4","Ada","ID",30554,0,30554,0,30554,0,30554,0,13878,0,13878,0,13878,0,13878,0,63136,0,63136,0,63136,0,63136,0,9596,0,9596,0,9596,0,9596,0,3428,0,3428,0,3428,0,3428,0,832878,0,832878,0,832878,0,832878,0,732302,0,732302,0,732302,0,732302,0,32020,0,32020,0,32020,0,32020,0,14672,0,14672,0,14672,0,14672,0,66496,0,66496,0,66496,0,66496,0,9868,0,9868,0,9868,0,9868,0,3626,0,3626,0,3626,0,3626,0,853694,0,853694,0,853694,0,853694,0,748166,0,748166,0,748166,0,748166,0,33414,0,33414,0,33414,0,33414,0,15406,0,15406,0,15406,0,15406,0,69458,0,69458,0,69458,0,69458,0,10028,0,10028,0,10028,0,10028,0,3636,0,3636,0,3636,0,3636,0,868422,0,868422,0,868422,0,868422,0,758456,1,758456,0,758456,0,758456,0,33414,0,33414,0,33414,0,33414,0,15406,0,15406,0,15406,0,15406,0,69458,0,69458,0,69458,0,69458,1,10028,0,10028,0,10028,0,10028,0,3636,0,3636,0,3636,0,3636,0,758456,2,758456,0,758456,0,758456,0
"5","Adair","IA",74,0,74,0,74,0,74,0,70,0,70,0,70,0,70,0,230,0,230,0,230,0,230,0,54,0,54,0,54,0,54,0,2,0,2,0,2,0,2,0,14872,0,14872,0,14872,0,14872,0,14524,0,14524,0,14524,0,14524,0,82,0,82,0,82,0,82,0,78,0,78,0,78,0,78,0,244,0,244,0,244,0,244,0,52,0,52,0,52,0,52,0,6,0,6,0,6,0,6,0,14834,0,14834,0,14834,0,14834,0,14462,0,14462,0,14462,0,14462,0,84,0,84,0,84,0,84,0,70,0,70,0,70,0,70,0,236,0,236,0,236,0,236,0,48,0,48,0,48,0,48,0,8,0,8,0,8,0,8,0,14456,0,14456,0,14456,0,14456,0,14102,0,14102,0,14102,0,14102,0,84,0,84,0,84,0,84,0,70,0,70,0,70,0,70,0,236,0,236,0,236,0,236,0,48,0,48,0,48,0,48,0,8,0,8,0,8,0,8,0,14102,0,14102,0,14102,0,14102,0
"6","Adair","KY",134,0,134,0,134,0,134,0,1336,0,1336,0,1336,0,1336,0,688,0,688,0,688,0,688,0,226,0,226,0,226,0,226,0,24,0,24,0,24,0,24,0,37716,0,37716,0,37716,0,37716,0,35720,0,35720,0,35720,0,35720,0,134,0,134,0,134,0,134,0,1334,0,1334,0,1334,0,1334,0,718,0,718,0,718,0,718,0,232,0,232,0,232,0,232,0,26,0,26,0,26,0,26,0,37934,0,37934,0,37934,0,37934,0,35906,0,35906,0,35906,0,35906,0,156,0,156,0,156,0,156,0,1364,0,1364,0,1364,0,1364,0,734,0,734,0,734,0,734,0,246,0,246,0,246,0,246,0,24,0,24,0,24,0,24,0,38054,0,38054,0,38054,0,38054,0,35966,0,35966,0,35966,0,35966,0,156,0,156,0,156,0,156,0,1364,0,1364,0,1364,0,1364,0,734,0,734,0,734,0,734,0,246,0,246,0,246,0,246,0,24,0,24,0,24,0,24,0,35966,0,35966,0,35966,0,35966,0
"7","Adair","MO",1338,0,1338,0,1338,0,1338,0,1220,0,1220,0,1220,0,1220,0,1242,0,1242,0,1242,0,1242,0,390,0,390,0,390,0,390,0,76,0,76,0,76,0,76,0,51306,0,51306,0,51306,0,51306,0,47876,0,47876,0,47876,0,47876,0,1428,0,1428,0,1428,0,1428,0,1304,0,1304,0,1304,0,1304,0,1264,0,1264,0,1264,0,1264,0,396,0,396,0,396,0,396,0,82,0,82,0,82,0,82,0,51060,0,51060,0,51060,0,51060,0,47512,0,47512,0,47512,0,47512,0,1528,0,1528,0,1528,0,1528,0,1386,0,1386,0,1386,0,1386,0,1244,0,1244,0,1244,0,1244,0,384,0,384,0,384,0,384,0,78,0,78,0,78,0,78,0,50756,0,50756,0,50756,0,50756,0,47060,0,47060,0,47060,0,47060,0,1528,0,1528,0,1528,0,1528,0,1386,0,1386,0,1386,0,1386,0,1244,0,1244,0,1244,0,1244,0,384,0,384,0,384,0,384,0,78,0,78,0,78,0,78,0,47060,0,47060,0,47060,0,47060,0
"8","Adair","OK",294,0,294,0,294,0,294,0,368,0,368,0,368,0,368,0,2730,0,2730,0,2730,0,2730,0,22526,0,22526,0,22526,0,22526,0,30,0,30,0,30,0,30,0,44476,0,44476,0,44476,0,44476,0,22796,0,22796,0,22796,0,22796,0,334,0,334,0,334,0,334,0,412,0,412,0,412,0,412,0,2818,0,2818,0,2818,0,2818,0,22376,0,22376,0,22376,0,22376,0,28,0,28,0,28,0,28,0,44306,0,44306,0,44306,0,44306,0,22664,0,22664,0,22664,0,22664,0,332,0,332,0,332,0,332,0,464,0,464,0,464,0,464,0,2880,0,2880,0,2880,0,2880,0,22182,0,22182,0,22182,0,22182,0,30,0,30,0,30,0,30,0,44008,0,44008,0,44008,0,44008,0,22458,0,22458,1,22458,0,22458,0,332,0,332,0,332,0,332,0,464,0,464,0,464,0,464,0,2880,0,2880,0,2880,0,2880,0,22182,0,22182,0,22182,0,22182,0,30,0,30,0,30,0,30,0,22458,0,22458,0,22458,0,22458,0
"9","Adams","CO",41630,0,41630,0,41630,0,41630,0,34128,0,34128,0,34128,0,34128,0,362836,1,362836,0,362836,0,362836,0,10142,0,10142,0,10142,0,10142,0,2362,0,2362,0,2362,0,2362,0,941180,0,941180,0,941180,0,941180,0,507906,0,507906,0,507906,0,507906,0,43730,0,43730,0,43730,0,43730,0,35618,1,35618,0,35618,0,35618,0,373660,1,373660,0,373660,0,373660,0,10372,0,10372,0,10372,0,10372,0,2446,0,2446,0,2446,0,2446,0,962338,0,962338,0,962338,0,962338,0,515062,1,515062,0,515062,0,515062,0,45566,0,45566,0,45566,0,45566,0,36808,1,36808,0,36808,0,36808,0,385306,1,385306,0,385306,0,385306,0,10678,0,10678,0,10678,0,10678,0,2460,0,2460,0,2460,0,2460,0,982674,0,982674,0,982674,0,982674,0,521306,1,521306,0,521306,0,521306,0,45566,0,45566,0,45566,0,45566,0,36808,0,36808,0,36808,0,36808,0,385306,0,385306,0,385306,0,385306,0,10678,0,10678,0,10678,0,10678,0,2460,0,2460,0,2460,0,2460,0,521306,0,521306,0,521306,1,521306,0
"10","Adams","IA",54,0,54,0,54,0,54,0,46,0,46,0,46,0,46,0,82,0,82,0,82,0,82,0,58,0,58,0,58,0,58,0,2,0,2,0,2,0,2,0,7784,0,7784,0,7784,0,7784,0,7596,0,7596,0,7596,0,7596,0,66,0,66,0,66,0,66,0,42,0,42,0,42,0,42,0,84,0,84,0,84,0,84,0,52,0,52,0,52,0,52,0,4,0,4,0,4,0,4,0,7742,0,7742,0,7742,0,7742,0,7550,0,7550,0,7550,0,7550,0,62,0,62,0,62,0,62,0,46,0,46,0,46,0,46,0,82,0,82,0,82,0,82,0,52,0,52,0,52,0,52,0,0,0,0,0,0,0,0,0,7592,0,7592,0,7592,0,7592,0,7402,0,7402,0,7402,0,7402,0,62,0,62,0,62,0,62,0,46,0,46,0,46,0,46,0,82,0,82,0,82,0,82,0,52,0,52,0,52,0,52,0,0,0,0,0,0,0,0,0,7402,0,7402,0,7402,0,7402,0
"11","Adams","ID",56,0,56,0,56,0,56,0,42,0,42,0,42,0,42,0,266,0,266,0,266,0,266,0,140,0,140,0,140,0,140,0,18,0,18,0,18,0,18,0,7650,0,7650,0,7650,0,7650,0,7246,0,7246,0,7246,0,7246,0,56,0,56,0,56,0,56,0,48,0,48,0,48,0,48,0,248,0,248,0,248,0,248,0,130,0,130,0,130,0,130,0,16,0,16,0,16,0,16,0,7696,0,7696,0,7696,0,7696,0,7318,0,7318,0,7318,0,7318,0,50,0,50,0,50,0,50,0,46,0,46,0,46,0,46,0,230,0,230,0,230,0,230,0,156,0,156,0,156,0,156,0,14,0,14,0,14,0,14,0,7686,0,7686,0,7686,0,7686,0,7320,1,7320,0,7320,0,7320,0,50,0,50,0,50,0,50,0,46,0,46,0,46,0,46,0,230,0,230,0,230,0,230,0,156,0,156,0,156,0,156,0,14,0,14,0,14,0,14,0,7320,0,7320,0,7320,0,7320,0
"12","Adams","IL",1270,0,1270,0,1270,0,1270,0,6356,0,6356,0,6356,0,6356,0,1870,0,1870,0,1870,0,1870,0,586,0,586,0,586,0,586,0,102,0,102,0,102,0,102,0,133992,0,133992,0,133992,0,133992,0,126026,0,126026,0,126026,0,126026,0,1336,0,1336,0,1336,0,1336,0,6418,0,6418,0,6418,0,6418,0,1968,0,1968,0,1968,0,1968,0,588,0,588,0,588,0,588,0,94,0,94,0,94,0,94,0,134036,0,134036,0,134036,0,134036,0,125882,0,125882,0,125882,0,125882,0,1398,0,1398,0,1398,0,1398,0,6612,0,6612,0,6612,0,6612,0,2070,0,2070,0,2070,0,2070,0,586,0,586,0,586,0,586,0,96,0,96,0,96,0,96,0,134026,0,134026,0,134026,0,134026,0,125556,0,125556,0,125556,0,125556,0,1398,0,1398,0,1398,0,1398,0,6612,0,6612,0,6612,0,6612,0,2070,0,2070,0,2070,0,2070,0,586,0,586,0,586,0,586,0,96,0,96,0,96,0,96,0,125556,0,125556,0,125556,0,125556,0
"13","Adams","IN",252,0,252,0,252,0,252,0,498,0,498,0,498,0,498,0,3052,0,3052,0,3052,0,3052,0,278,0,278,0,278,0,278,0,24,0,24,0,24,0,24,0,69342,0,69342,0,69342,0,69342,0,65682,0,65682,0,65682,0,65682,0,272,0,272,0,272,0,272,0,532,0,532,0,532,0,532,0,3042,0,3042,0,3042,0,3042,0,274,0,274,0,274,0,274,0,24,0,24,0,24,0,24,0,69512,0,69512,0,69512,0,69512,0,65820,0,65820,0,65820,0,65820,0,294,0,294,0,294,0,294,0,598,0,598,0,598,0,598,0,3150,0,3150,0,3150,0,3150,0,284,0,284,0,284,0,284,0,28,0,28,0,28,0,28,0,69960,0,69960,0,69960,0,69960,0,66126,0,66126,0,66126,0,66126,0,294,0,294,0,294,0,294,0,598,0,598,0,598,0,598,0,3150,0,3150,0,3150,0,3150,0,284,0,284,0,284,0,284,0,28,0,28,0,28,0,28,0,66126,0,66126,0,66126,0,66126,0
"14","Adams","MS",434,0,434,0,434,0,434,0,34014,0,34014,0,34014,0,34014,0,5164,0,5164,0,5164,0,5164,0,348,0,348,0,348,0,348,0,48,0,48,0,48,0,48,0,64250,0,64250,0,64250,0,64250,0,24878,0,24878,0,24878,0,24878,0,440,0,440,0,440,0,440,0,33934,0,33934,1,33934,0,33934,0,5306,0,5306,0,5306,0,5306,0,348,0,348,0,348,0,348,0,44,0,44,0,44,0,44,0,63870,0,63870,0,63870,0,63870,0,24408,0,24408,0,24408,0,24408,0,422,0,422,0,422,0,422,0,33208,0,33208,0,33208,0,33208,0,4998,0,4998,0,4998,0,4998,0,340,0,340,0,340,0,340,0,42,0,42,0,42,0,42,0,62508,0,62508,0,62508,0,62508,0,24102,0,24102,0,24102,0,24102,0,422,0,422,0,422,0,422,0,33208,0,33208,0,33208,0,33208,0,4998,0,4998,0,4998,0,4998,0,340,0,340,0,340,0,340,0,42,0,42,0,42,0,42,0,24102,0,24102,0,24102,0,24102,0
"15","Adams","ND",44,0,44,0,44,0,44,0,46,0,46,0,46,0,46,0,50,0,50,0,50,0,50,0,82,0,82,0,82,0,82,0,4,0,4,0,4,0,4,0,4734,0,4734,0,4734,0,4734,0,4584,0,4584,0,4584,0,4584,0,48,0,48,0,48,0,48,0,50,0,50,0,50,0,50,0,64,0,64,0,64,0,64,0,76,0,76,0,76,0,76,0,4,0,4,0,4,0,4,0,4718,0,4718,0,4718,0,4718,0,4544,0,4544,0,4544,0,4544,0,62,0,62,0,62,0,62,0,42,0,42,0,42,0,42,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,4,0,4,0,4,0,4,0,4718,0,4718,0,4718,0,4718,0,4540,0,4540,0,4540,0,4540,0,62,0,62,0,62,0,62,0,42,0,42,0,42,0,42,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,70,0,4,0,4,0,4,0,4,0,4540,0,4540,0,4540,0,4540,0
"16","Adams","NE",1052,0,1052,0,1052,0,1052,0,786,0,786,0,786,0,786,0,5444,0,5444,0,5444,0,5444,0,466,0,466,0,466,0,466,0,66,0,66,0,66,0,66,0,63164,0,63164,0,63164,0,63164,0,55986,0,55986,0,55986,0,55986,0,1046,0,1046,0,1046,0,1046,0,810,0,810,0,810,0,810,0,5514,0,5514,0,5514,0,5514,0,478,0,478,0,478,0,478,0,64,0,64,0,64,0,64,0,62838,0,62838,0,62838,0,62838,0,55576,0,55576,0,55576,0,55576,0,1048,0,1048,0,1048,0,1048,0,898,0,898,0,898,0,898,0,5734,0,5734,0,5734,0,5734,0,490,0,490,0,490,0,490,0,60,0,60,0,60,0,60,0,63174,0,63174,0,63174,0,63174,0,55606,0,55606,0,55606,0,55606,0,1048,0,1048,0,1048,0,1048,0,898,0,898,0,898,0,898,0,5734,0,5734,0,5734,0,5734,0,490,0,490,0,490,0,490,0,60,0,60,0,60,0,60,0,55606,0,55606,0,55606,0,55606,0
"17","Adams","OH",146,0,146,0,146,0,146,0,538,0,538,0,538,0,538,0,486,0,486,0,486,0,486,0,646,0,646,0,646,0,646,0,26,0,26,0,26,0,26,0,56264,0,56264,0,56264,0,56264,0,55182,0,55182,0,55182,0,55182,0,190,0,190,0,190,0,190,0,580,0,580,0,580,0,580,0,478,0,478,0,478,0,478,0,672,0,672,0,672,0,672,0,22,0,22,0,22,0,22,0,56248,0,56248,0,56248,0,56248,0,55100,0,55100,0,55100,0,55100,0,192,0,192,0,192,0,192,0,624,0,624,0,624,0,624,0,512,0,512,0,512,0,512,0,664,0,664,0,664,0,664,0,24,0,24,0,24,0,24,0,56048,0,56048,0,56048,0,56048,0,54846,0,54846,0,54846,0,54846,0,192,0,192,0,192,0,192,0,624,0,624,0,624,0,624,0,512,0,512,0,512,0,512,0,664,0,664,0,664,0,664,0,24,0,24,0,24,0,24,0,54846,0,54846,0,54846,0,54846,0
"18","Adams","PA",2100,0,2100,0,2100,0,2100,0,4228,0,4228,0,4228,0,4228,0,13132,0,13132,0,13132,0,13132,0,924,0,924,0,924,0,924,0,114,0,114,0,114,0,114,0,203050,0,203050,0,203050,0,203050,0,184640,0,184640,0,184640,0,184640,0,2258,0,2258,0,2258,0,2258,0,4464,0,4464,0,4464,0,4464,0,13478,0,13478,0,13478,0,13478,0,956,0,956,0,956,0,956,0,110,0,110,0,110,0,110,0,203574,0,203574,0,203574,0,203574,0,184530,0,184530,0,184530,0,184530,0,2314,0,2314,0,2314,0,2314,0,4632,0,4632,0,4632,0,4632,0,14012,0,14012,0,14012,0,14012,0,944,0,944,0,944,0,944,0,120,0,120,0,120,0,120,0,204590,0,204590,0,204590,0,204590,0,184816,1,184816,0,184816,0,184816,0,2314,0,2314,0,2314,0,2314,0,4632,0,4632,0,4632,0,4632,0,14012,0,14012,0,14012,0,14012,0,944,0,944,0,944,0,944,0,120,0,120,0,120,0,120,0,184816,0,184816,0,184816,0,184816,0
"19","Adams","WA",352,0,352,0,352,0,352,0,250,0,250,0,250,0,250,0,23554,0,23554,0,23554,0,23554,0,286,0,286,0,286,0,286,0,54,0,54,0,54,0,54,0,38228,0,38228,0,38228,0,38228,0,14048,0,14048,0,14048,0,14048,0,394,0,394,0,394,0,394,0,246,0,246,0,246,0,246,0,23754,0,23754,0,23754,0,23754,0,262,0,262,0,262,0,262,0,60,0,60,0,60,0,60,0,38388,0,38388,0,38388,0,38388,0,13996,0,13996,0,13996,0,13996,0,434,0,434,0,434,0,434,0,276,0,276,0,276,0,276,0,24046,0,24046,0,24046,0,24046,0,270,0,270,0,270,0,270,0,58,0,58,0,58,0,58,0,38508,0,38508,0,38508,0,38508,0,13762,0,13762,0,13762,0,13762,0,434,0,434,0,434,0,434,0,276,0,276,0,276,0,276,0,24046,0,24046,0,24046,0,24046,0,270,0,270,0,270,0,270,0,58,0,58,0,58,0,58,0,13762,0,13762,0,13762,0,13762,0
